STATION,STATION_NAME,DATE,TAVG
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080103,8.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080104,8.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080105,7.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080106,13.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080107,9.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080108,8.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080109,9.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080110,9.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080111,9.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080112,6.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080113,6.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080114,9.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080115,7.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080116,7.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080117,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080118,12.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080119,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080120,6.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080121,6.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080122,10.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080123,8.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080124,6.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080125,7.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080126,4.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080127,4.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080128,3.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080129,3.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080130,5.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080131,5.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080201,6.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080202,6.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080203,5.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080204,6.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080205,6.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080206,8.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080207,7.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080208,9.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080209,9.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080210,8.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080211,8.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080212,9.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080213,8.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080214,9.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080215,6.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080216,5.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080217,9.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080218,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080219,11.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080220,11.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080221,12.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080222,10.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080223,11.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080224,12.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080225,12.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080226,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080227,13.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080228,13.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080229,13.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080301,12.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080302,11.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080303,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080304,5.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080305,3.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080306,4.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080307,6.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080308,8.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080309,6.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080310,6.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080311,11.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080312,13.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080313,12.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080314,13.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080315,12.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080316,11.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080317,11.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080318,9.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080319,6.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080320,5.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080321,7.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080322,6.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080323,4.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080324,5.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080325,9.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080326,9.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080327,6.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080328,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080329,11.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080330,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080331,8.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080401,11.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080402,13.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080403,12.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080404,11.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080405,11.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080406,10.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080407,7.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080408,11.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080409,15.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080410,15.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080411,9.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080412,9.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080413,10.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080414,9.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080415,9.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080416,11.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080417,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080418,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080419,11.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080420,11.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080421,9.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080422,11.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080423,11.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080424,13.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080425,14.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080426,16.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080427,16.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080428,11.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080429,11.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080430,12.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080501,13.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080502,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080503,18.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080504,19.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080505,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080506,15.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080507,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080508,18.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080509,16.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080510,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080511,17.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080512,16.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080513,17.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080514,16.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080515,17.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080516,15.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080517,15.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080518,15.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080519,15.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080520,16.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080521,17.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080522,16.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080523,17.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080524,17.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080525,13.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080526,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080527,14.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080528,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080529,19.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080530,18.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080531,18.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080601,17.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080602,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080603,15.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080604,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080605,15.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080606,15.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080607,14.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080608,13.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080609,17.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080610,19.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080611,18.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080612,19.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080613,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080614,16.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080615,16.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080616,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080617,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080618,18.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080619,21.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080620,23.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080621,26.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080622,25.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080623,23.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080624,22.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080625,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080626,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080627,21.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080628,22.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080629,24.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080630,24.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080701,25.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080702,21.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080703,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080704,21.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080705,21.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080706,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080707,18.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080708,19.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080709,22.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080710,26.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080711,22.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080712,16.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080713,16.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080714,18.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080715,20.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080716,21.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080717,20.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080718,20.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080719,24.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080720,22.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080721,20.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080722,19.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080723,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080724,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080725,23.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080726,21.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080727,24.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080728,25.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080729,22.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080730,25.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080731,26.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080801,22.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080802,22.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080803,24.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080804,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080805,25.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080806,26.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080807,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080808,20.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080809,19.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080810,22.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080811,21.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080812,21.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080813,20.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080814,18.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080815,16.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080816,18.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080817,20.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080818,23.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080819,19.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080820,19.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080821,21.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080822,19.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080823,18.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080824,18.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080825,19.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080826,20.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080827,22.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080828,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080829,24.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080830,26.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080831,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080901,21.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080902,22.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080903,22.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080904,22.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080905,23.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080906,18.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080907,18.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080908,20.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080909,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080910,24.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080911,19.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080912,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080913,14.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080914,15.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080915,15.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080916,14.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080917,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080918,18.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080919,19.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080920,17.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080921,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080922,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080923,15.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080924,14.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080925,14.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080926,15.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080927,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080928,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080929,15.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20080930,15.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081001,15.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081002,14.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081003,11.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081004,10.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081005,12.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081006,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081007,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081008,14.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081009,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081010,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081011,18.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081012,19.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081013,19.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081014,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081015,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081016,15.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081017,15.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081018,12.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081019,13.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081020,19.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081021,18.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081022,10.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081023,8.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081024,9.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20081025,12.1
